QTPy channel,Samples averaged,ADC code,QTPy identifier
AI2,1,2383.0,24ec4a1dc2b8
AI3,1,2661.0,24ec4a1dc2b8
AI4,1,2462.0,24ec4a1dc2b8
AI5,1,2522.0,24ec4a1dc2b8
AI6,1,2522.0,24ec4a1dc2b8
AI7,1,2879.0,24ec4a1dc2b8
AI0,10,2895.1,24ec4a1dc2b8
AI1,10,2936.6,24ec4a1dc2b8
AI2,10,2612.9,24ec4a1dc2b8
AI3,10,2600.9,24ec4a1dc2b8
AI4,10,2561.4,24ec4a1dc2b8
AI5,10,2539.6,24ec4a1dc2b8
AI6,10,2605.0,24ec4a1dc2b8
AI7,10,3030.1,24ec4a1dc2b8
AI0,20,2816.55,24ec4a1dc2b8
AI1,20,2899.85,24ec4a1dc2b8
AI2,20,2523.6,24ec4a1dc2b8
AI3,20,2636.8,24ec4a1dc2b8
AI4,20,2511.65,24ec4a1dc2b8
AI5,20,2549.35,24ec4a1dc2b8
AI6,20,2574.2,24ec4a1dc2b8
AI7,20,2865.15,24ec4a1dc2b8
AI0,50,2898.16,24ec4a1dc2b8
AI1,50,2853.24,24ec4a1dc2b8
AI2,50,2547.44,24ec4a1dc2b8
AI3,50,2552.14,24ec4a1dc2b8
AI4,50,2502.58,24ec4a1dc2b8
AI5,50,2578.78,24ec4a1dc2b8
AI6,50,2554.54,24ec4a1dc2b8
AI7,50,2887.42,24ec4a1dc2b8
AI0,100,2913.65,24ec4a1dc2b8
AI1,100,2921.41,24ec4a1dc2b8
AI2,100,2534.14,24ec4a1dc2b8
AI3,100,2575.97,24ec4a1dc2b8
AI4,100,2572.06,24ec4a1dc2b8
AI5,100,2548.81,24ec4a1dc2b8
AI6,100,2579.74,24ec4a1dc2b8
AI7,100,2913.04,24ec4a1dc2b8
AI0,200,2863.17,24ec4a1dc2b8
AI1,200,2895.51,24ec4a1dc2b8
AI2,200,2559.92,24ec4a1dc2b8
AI3,200,2557.22,24ec4a1dc2b8
AI4,200,2551.12,24ec4a1dc2b8
AI5,200,2550.5,24ec4a1dc2b8
AI6,200,2574.79,24ec4a1dc2b8
AI7,200,2903.4,24ec4a1dc2b8
AI0,500,2896.05,24ec4a1dc2b8
AI1,500,2899.26,24ec4a1dc2b8
AI2,500,2559.68,24ec4a1dc2b8
AI3,500,2565.15,24ec4a1dc2b8
AI4,500,2567.97,24ec4a1dc2b8
AI5,500,2567.08,24ec4a1dc2b8
AI6,500,2566.99,24ec4a1dc2b8
AI7,500,2902.4,24ec4a1dc2b8
AI0,1000,2892.17,24ec4a1dc2b8
AI1,1000,2900.09,24ec4a1dc2b8
AI2,1000,2557.07,24ec4a1dc2b8
AI3,1000,2562.61,24ec4a1dc2b8
AI4,1000,2558.42,24ec4a1dc2b8
AI5,1000,2558.71,24ec4a1dc2b8
AI6,1000,2561.42,24ec4a1dc2b8
AI7,1000,2887.76,24ec4a1dc2b8
AI0,2000,2897.55,24ec4a1dc2b8
AI1,2000,2898.56,24ec4a1dc2b8
AI2,2000,2560.42,24ec4a1dc2b8
AI3,2000,2558.83,24ec4a1dc2b8
AI4,2000,2562.01,24ec4a1dc2b8
AI5,2000,2567.61,24ec4a1dc2b8
AI6,2000,2569.28,24ec4a1dc2b8
AI7,2000,2888.35,24ec4a1dc2b8
AI0,1,2959.0,24ec4a1dc2b8
AI1,1,2859.0,24ec4a1dc2b8
AI2,1,2442.0,24ec4a1dc2b8
AI3,1,2661.0,24ec4a1dc2b8
AI4,1,2343.0,24ec4a1dc2b8
AI5,1,2641.0,24ec4a1dc2b8
AI6,1,2422.0,24ec4a1dc2b8
AI7,1,2621.0,24ec4a1dc2b8
AI0,10,2849.2,24ec4a1dc2b8
AI1,10,2881.0,24ec4a1dc2b8
AI2,10,2422.3,24ec4a1dc2b8
AI3,10,2561.3,24ec4a1dc2b8
AI4,10,2654.5,24ec4a1dc2b8
AI5,10,2596.9,24ec4a1dc2b8
AI6,10,2505.6,24ec4a1dc2b8
AI7,10,2904.9,24ec4a1dc2b8
AI0,20,2870.15,24ec4a1dc2b8
AI1,20,2876.95,24ec4a1dc2b8
AI2,20,2515.7,24ec4a1dc2b8
AI3,20,2512.7,24ec4a1dc2b8
AI4,20,2512.65,24ec4a1dc2b8
AI5,20,2525.6,24ec4a1dc2b8
AI6,20,2608.0,24ec4a1dc2b8
AI7,20,2943.5,24ec4a1dc2b8
AI0,50,2898.96,24ec4a1dc2b8
AI1,50,2896.14,24ec4a1dc2b8
AI2,50,2544.68,24ec4a1dc2b8
AI3,50,2566.02,24ec4a1dc2b8
AI4,50,2556.56,24ec4a1dc2b8
AI5,50,2514.08,24ec4a1dc2b8
AI6,50,2563.3,24ec4a1dc2b8
AI7,50,2885.46,24ec4a1dc2b8
AI0,100,2895.79,24ec4a1dc2b8
AI1,100,2912.86,24ec4a1dc2b8
AI2,100,2521.46,24ec4a1dc2b8
AI3,100,2596.08,24ec4a1dc2b8
AI4,100,2566.68,24ec4a1dc2b8
AI5,100,2573.05,24ec4a1dc2b8
AI6,100,2560.64,24ec4a1dc2b8
AI7,100,2888.8,24ec4a1dc2b8
AI0,200,2910.87,24ec4a1dc2b8
AI1,200,2908.41,24ec4a1dc2b8
AI2,200,2548.71,24ec4a1dc2b8
AI3,200,2529.93,24ec4a1dc2b8
AI4,200,2553.76,24ec4a1dc2b8
AI5,200,2559.31,24ec4a1dc2b8
AI6,200,2579.98,24ec4a1dc2b8
AI7,200,2887.8,24ec4a1dc2b8
AI0,500,2898.56,24ec4a1dc2b8
AI1,500,2887.55,24ec4a1dc2b8
AI2,500,2575.4,24ec4a1dc2b8
AI3,500,2551.44,24ec4a1dc2b8
AI4,500,2539.3,24ec4a1dc2b8
AI5,500,2564.8,24ec4a1dc2b8
AI6,500,2568.6,24ec4a1dc2b8
AI7,500,2891.48,24ec4a1dc2b8
AI0,1000,2902.19,24ec4a1dc2b8
AI1,1000,2877.2,24ec4a1dc2b8
AI2,1000,2555.96,24ec4a1dc2b8
AI3,1000,2558.23,24ec4a1dc2b8
AI4,1000,2557.71,24ec4a1dc2b8
AI5,1000,2575.19,24ec4a1dc2b8
AI6,1000,2573.47,24ec4a1dc2b8
AI7,1000,2881.07,24ec4a1dc2b8
AI0,2000,2890.77,24ec4a1dc2b8
AI1,2000,2886.43,24ec4a1dc2b8
AI2,2000,2549.97,24ec4a1dc2b8
AI3,2000,2562.06,24ec4a1dc2b8
AI4,2000,2565.11,24ec4a1dc2b8
AI5,2000,2564.5,24ec4a1dc2b8
AI6,2000,2577.43,24ec4a1dc2b8
AI7,2000,2897.19,24ec4a1dc2b8
AI0,1,2859.0,24ec4a1dc2b8
AI1,1,2959.0,24ec4a1dc2b8
AI2,1,2700.0,24ec4a1dc2b8
AI3,1,2959.0,24ec4a1dc2b8
AI4,1,2601.0,24ec4a1dc2b8
AI5,1,2800.0,24ec4a1dc2b8
AI6,1,2879.0,24ec4a1dc2b8
AI7,1,2959.0,24ec4a1dc2b8
AI0,10,2843.5,24ec4a1dc2b8
AI1,10,2863.4,24ec4a1dc2b8
AI2,10,2448.0,24ec4a1dc2b8
AI3,10,2561.3,24ec4a1dc2b8
AI4,10,2610.9,24ec4a1dc2b8
AI5,10,2517.7,24ec4a1dc2b8
AI6,10,2531.4,24ec4a1dc2b8
AI7,10,2948.5,24ec4a1dc2b8
AI0,20,2941.7,24ec4a1dc2b8
AI1,20,2878.1,24ec4a1dc2b8
AI2,20,2514.6,24ec4a1dc2b8
AI3,20,2504.7,24ec4a1dc2b8
AI4,20,2589.2,24ec4a1dc2b8
AI5,20,2598.95,24ec4a1dc2b8
AI6,20,2628.9,24ec4a1dc2b8
AI7,20,2919.85,24ec4a1dc2b8
AI0,50,2914.86,24ec4a1dc2b8
AI1,50,2880.3,24ec4a1dc2b8
AI2,50,2517.64,24ec4a1dc2b8
AI3,50,2582.0,24ec4a1dc2b8
AI4,50,2550.58,24ec4a1dc2b8
AI5,50,2590.3,24ec4a1dc2b8
AI6,50,2576.06,24ec4a1dc2b8
AI7,50,2906.56,24ec4a1dc2b8
AI0,100,2892.78,24ec4a1dc2b8
AI1,100,2861.62,24ec4a1dc2b8
AI2,100,2549.61,24ec4a1dc2b8
AI3,100,2571.63,24ec4a1dc2b8
AI4,100,2570.26,24ec4a1dc2b8
AI5,100,2548.82,24ec4a1dc2b8
AI6,100,2528.91,24ec4a1dc2b8
AI7,100,2887.62,24ec4a1dc2b8
AI0,200,2912.46,24ec4a1dc2b8
AI1,200,2903.51,24ec4a1dc2b8
AI2,200,2563.8,24ec4a1dc2b8
AI3,200,2553.08,24ec4a1dc2b8
AI4,200,2571.04,24ec4a1dc2b8
AI5,200,2563.39,24ec4a1dc2b8
AI6,200,2589.03,24ec4a1dc2b8
AI7,200,2902.95,24ec4a1dc2b8
AI0,500,2905.86,24ec4a1dc2b8
AI1,500,2902.27,24ec4a1dc2b8
AI2,500,2566.18,24ec4a1dc2b8
AI3,500,2561.24,24ec4a1dc2b8
AI4,500,2554.43,24ec4a1dc2b8
AI5,500,2569.37,24ec4a1dc2b8
AI6,500,2568.98,24ec4a1dc2b8
AI7,500,2891.63,24ec4a1dc2b8
AI0,1000,2892.55,24ec4a1dc2b8
AI1,1000,2900.8,24ec4a1dc2b8
AI2,1000,2566.23,24ec4a1dc2b8
AI3,1000,2552.55,24ec4a1dc2b8
AI4,1000,2573.92,24ec4a1dc2b8
AI5,1000,2572.6,24ec4a1dc2b8
AI6,1000,2563.52,24ec4a1dc2b8
AI7,1000,2902.79,24ec4a1dc2b8
AI0,2000,2891.62,24ec4a1dc2b8
AI1,2000,2894.37,24ec4a1dc2b8
AI2,2000,2559.41,24ec4a1dc2b8
AI3,2000,2560.01,24ec4a1dc2b8
AI4,2000,2565.12,24ec4a1dc2b8
AI5,2000,2558.87,24ec4a1dc2b8
AI6,2000,2569.15,24ec4a1dc2b8
AI7,2000,2891.31,24ec4a1dc2b8
AI0,1,2780.0,24ec4a1dc2b8
AI1,1,2959.0,24ec4a1dc2b8
AI2,1,2700.0,24ec4a1dc2b8
AI3,1,2700.0,24ec4a1dc2b8
AI4,1,2700.0,24ec4a1dc2b8
AI5,1,2462.0,24ec4a1dc2b8
AI6,1,3137.0,24ec4a1dc2b8
AI7,1,2839.0,24ec4a1dc2b8
AI0,10,2898.9,24ec4a1dc2b8
AI1,10,2888.9,24ec4a1dc2b8
AI2,10,2462.0,24ec4a1dc2b8
AI3,10,2533.4,24ec4a1dc2b8
AI4,10,2505.6,24ec4a1dc2b8
AI5,10,2525.7,24ec4a1dc2b8
AI6,10,2531.7,24ec4a1dc2b8
AI7,10,2847.4,24ec4a1dc2b8
AI0,20,2881.1,24ec4a1dc2b8
AI1,20,2873.0,24ec4a1dc2b8
AI2,20,2537.55,24ec4a1dc2b8
AI3,20,2560.45,24ec4a1dc2b8
AI4,20,2527.5,24ec4a1dc2b8
AI5,20,2617.95,24ec4a1dc2b8
AI6,20,2529.7,24ec4a1dc2b8
